日期,沪深300指数,股债利差,股债利差均线,5年均线,5年标准差,+1 STD,-1 STD,+2 STD,-2 STD
2014-07-11,2148.01,0.082669,0.067921,0.05170528584474886,0.0210270334786828,0.07273231932343166,0.03067825236606606,0.09375935280211445,0.00965121888738326
2014-07-14,2171.76,0.081853,0.067986,0.05173279288321168,0.021037148902655435,0.07276994178586711,0.030695643980556242,0.09380709068852255,0.009658495077900807
2014-07-15,2174.98,0.08105,0.068008,0.05175951777575205,0.021046171529544425,0.07280568930529648,0.030713346246207626,0.0938518608348409,0.009667174716663202
2014-07-16,2170.87,0.08105,0.06803,0.051786193989071035,0.021055139991370892,0.07284133398044193,0.030731053997700142,0.09389647397181282,0.00967591400632925
2014-07-17,2157.07,0.081409,0.068064,0.0518131483166515,0.02106451118777707,0.07287765950442857,0.03074863712887443,0.09394217069220565,0.009684125941097362
2014-07-18,2164.14,0.080857,0.068102,0.05183955181818182,0.021073128573956247,0.07291268039213807,0.03076642324422557,0.09398580896609432,0.009693294670269324
2014-07-21,2166.3,0.080609,0.068174,0.05186568210717529,0.02108138505305606,0.07294706716023136,0.030784297054119232,0.09402845221328741,0.009702912001063171
2014-07-22,2192.7,0.079399,0.068193,0.05189066696914701,0.021088125955627618,0.07297879292477463,0.03080254101351939,0.09406691888040225,0.009714415057891772
2014-07-23,2197.83,0.0791,0.068211,0.051915335448776065,0.021094471360049934,0.073009806808826,0.03082086408872613,0.09410427816887593,0.009726392728676196
2014-07-24,2237.02,0.077192,0.068226,0.05193823097826087,0.021098626034251194,0.07303685701251206,0.030839604944009676,0.09413548304676325,0.009740978909758481
2014-07-25,2260.45,0.075806,0.068238,0.05195983076923077,0.021101287684524527,0.07306111845375529,0.03085854308470624,0.09416240613827982,0.009757255400181714
2014-07-28,2323.9,0.072741,0.068246,0.051978620253164555,0.021100991806899668,0.07307961206006422,0.030877628446264887,0.09418060386696389,0.009776636639365219
2014-07-29,2331.37,0.072607,0.068253,0.051997254742547426,0.021100561035841472,0.07309781577838889,0.030896693706705954,0.09419837681423038,0.009796132670864481
2014-07-30,2322.01,0.072875,0.06826,0.05201609747292419,0.021100352397753215,0.0731164498706774,0.030915745075170975,0.09421680226843063,0.00981539267741776
2014-07-31,2350.25,0.071679,0.068282,0.05203382777276826,0.021099091756893187,0.07313291952966144,0.03093473601587507,0.09423201128655463,0.009835644258981882
2014-08-01,2329.4,0.072573,0.068305,0.05205233153153153,0.021098585442051367,0.07315091697358289,0.03095374608948016,0.09424950241563426,0.009855160647428793
2014-08-04,2375.62,0.070707,0.068361,0.05206912241224123,0.021096504441619507,0.07316562685386074,0.030972617970621723,0.09426213129548025,0.009876113529002216
2014-08-05,2369.35,0.071095,0.068365,0.052086232014388494,0.021094725135492525,0.07318095714988102,0.03099150687889597,0.09427568228537354,0.009896781743403443
2014-08-06,2363.22,0.071355,0.06837,0.05210354447439353,0.021093146985839507,0.07319669146023304,0.031010397488554026,0.09428983844607255,0.009917250502714518
2014-08-07,2327.46,0.073075,0.068396,0.05212236983842011,0.021093029556218383,0.0732153993946385,0.03102934028220173,0.09430842895085688,0.009936310725983347
2014-08-08,2331.13,0.072941,0.06842,0.05214104125560538,0.021092776566529813,0.0732338178221352,0.03104826468907557,0.094326594388665,0.009955488122545757
2014-08-11,2365.35,0.071355,0.068485,0.05215825806451613,0.021091159479843552,0.07324941754435968,0.031067098584672576,0.09434057702420323,0.009975939104829024
2014-08-12,2357.05,0.071648,0.068491,0.05217570635631155,0.02108977172562058,0.07326547808193214,0.03108593463069097,0.09435524980755272,0.00999616290507039
2014-08-13,2358.9,0.071648,0.068496,0.05219312343470483,0.0210883719544095,0.07328149538911433,0.031104751480295328,0.09436986734352383,0.010016379525885827
2014-08-14,2335.95,0.072941,0.068524,0.052211664879356565,0.021088061694895067,0.07329972657425163,0.031123603184461498,0.0943877882691467,0.010035541489566431
2014-08-15,2360.64,0.072379,0.068552,0.05222967142857143,0.021087249135165735,0.07331692056373716,0.03114242229340569,0.09440416969890289,0.010055173158239956
